2.64,0.5173,-1.5006,3.2433,0,-171.8298,Infinity,0
2.65,0.5023,-1.5002,3.2484,0,-172.2636,Infinity,0
2.66,0.4873,-1.4998,3.2532,0,-172.6884,Infinity,0
2.67,0.4723,-1.4994,3.258,0,-173.1042,Infinity,0
2.68,0.4573,-1.5005,3.2625,0,-173.5101,Infinity,0
2.69,0.4423,-1.5001,3.267,0,-173.9061,Infinity,0
2.7,0.4273,-1.4996,3.2712,0,-174.2922,Infinity,0
2.71,0.4123,-1.4991,3.2754,0,-174.6684,Infinity,0
2.72,0.3973,-1.5004,3.2793,0,-175.0338,Infinity,0
2.73,0.3823,-1.5018,3.2832,0,-175.3875,Infinity,0
2.74,0.3673,-1.4974,3.2868,0,-175.7313,Infinity,0
2.75,0.3523,-1.5006,3.2904,0,-176.0634,Infinity,0
2.76,0.3373,-1.5022,3.2937,0,-176.3829,Infinity,0
2.77,0.3223,-1.4973,3.2969,0,-176.6916,Infinity,0
2.78,0.3073,-1.501,3.3,0,-176.9877,Infinity,0
2.79,0.2923,-1.5004,3.3029,0,-177.2712,Infinity,0
2.8,0.2773,-1.4972,3.3057,0,-177.543,Infinity,0
2.81,0.2623,-1.5041,3.3083,0,-177.8004,Infinity,0
2.82,0.2474,-1.4983,3.3108,0,-178.0452,Infinity,0
2.83,0.2323,-1.4972,3.3131,0,-178.2774,Infinity,0
2.84,0.2173,-1.5022,3.3153,0,-178.4952,Infinity,0
2.85,0.2023,-1.5017,3.3173,0,-178.6986,Infinity,0
2.86,0.1873,-1.4976,3.3192,0,-178.8885,Infinity,0
2.87,0.1723,-1.5,3.3209,0,-179.064,Infinity,0
2.8801,0.1573,-1.4991,3.3225,0,-179.2251,Infinity,0
2.89,0.1423,-1.5027,3.3239,0,-179.3709,Infinity,0
2.9001,0.1273,-1.4971,3.3252,0,-179.5023,Infinity,0
2.9101,0.1123,-1.5011,3.3263,0,-179.6184,Infinity,0
2.9201,0.0973,-1.5005,3.3273,0,-179.7192,Infinity,0
2.9301,0.0823,-1.4997,3.3281,0,-179.8047,Infinity,0
2.9401,0.0673,-1.4982,3.3288,0,-179.8749,Infinity,0
2.9502,0.0522,-1.4951,3.3293,0,-179.9298,Infinity,0
2.9602,0.0371,-1.5079,3.3297,0,-179.9685,Infinity,0
2.9703,0.022,-1.4858,3.3299,0,-179.9919,Infinity,0
