1.65,1.3435,-0.0061,0.9975,1.0886,-176.9299,1.2033,93.8703
1.66,1.3435,0.0026,0.9964,1.102,-176.1552,1.2034,94.68
1.67,1.3436,0.0109,0.9951,1.1153,-175.3797,1.2037,95.4896
1.68,1.3438,0.0189,0.9937,1.1287,-174.6023,1.2041,96.299
1.69,1.3441,0.0266,0.992,1.142,-173.824,1.2046,97.1081
1.7,1.3444,0.0339,0.9901,1.1553,-173.0438,1.2053,97.9169
1.71,1.3448,0.0409,0.9881,1.1686,-172.2627,1.2061,98.7254
1.72,1.3453,0.0475,0.9859,1.1819,-171.4798,1.207,99.5334
1.73,1.3458,0.0538,0.9835,1.1951,-170.696,1.208,100.341
1.74,1.3464,0.0597,0.9809,1.2084,-169.9103,1.2091,101.1481
1.75,1.3471,0.0653,0.9781,1.2215,-169.1237,1.2103,101.9547
1.76,1.3478,0.0705,0.9751,1.2347,-168.3352,1.2117,102.7608
1.77,1.3485,0.0754,0.9719,1.2478,-167.5459,1.2131,103.5662
1.78,1.3493,0.0799,0.9686,1.2609,-166.7547,1.2145,104.3711
1.79,1.3502,0.0841,0.965,1.2739,-165.9635,1.2161,105.1749
1.8,1.351,0.0878,0.9613,1.2869,-165.1704,1.2177,105.9776
1.81,1.352,0.0912,0.9574,1.2998,-164.3756,1.2194,106.7802
1.82,1.3529,0.0944,0.9533,1.3127,-163.5807,1.2211,107.5817
1.83,1.3539,0.097,0.9491,1.3256,-162.784,1.2229,108.3821
1.84,1.3549,0.0994,0.9446,1.3384,-161.9863,1.2247,109.1818
1.85,1.3559,0.1014,0.94,1.3511,-161.1878,1.2265,109.9805
1.86,1.3569,0.103,0.9352,1.3638,-160.3874,1.2284,110.7787
1.87,1.3579,0.1045,0.9302,1.3764,-159.587,1.2303,111.5757
1.88,1.359,0.1054,0.925,1.389,-158.7856,1.2322,112.3714
1.89,1.3601,0.106,0.9197,1.4015,-157.9825,1.2341,113.1664
1.9,1.3611,0.1065,0.9141,1.4139,-157.1793,1.2361,113.9606
1.91,1.3622,0.1064,0.9084,1.4263,-156.3743,1.238,114.7538
1.92,1.3633,0.1062,0.9025,1.4386,-155.5693,1.2399,115.5462
1.93,1.3643,0.1056,0.8965,1.4508,-154.7634,1.2418,116.3373
1.94,1.3654,0.1047,0.8903,1.463,-153.9566,1.2437,117.1276
1.95,1.3664,0.1036,0.8839,1.475,-153.1488,1.2456,117.9171
1.96,1.3674,0.1022,0.8773,1.487,-152.3401,1.2475,118.706
1.97,1.3684,0.1005,0.8706,1.4989,-151.5314,1.2493,119.4938
1.98,1.3694,0.0985,0.8637,1.5108,-150.7218,1.2511,120.2805
1.99,1.3704,0.0964,0.8566,1.5225,-149.9113,1.2528,121.0668
2,1.3713,0.0941,0.8493,1.5342,-149.1008,1.2545,121.8521
2.01,1.3722,0.0915,0.842,1.5457,-148.2903,1.2561,122.6362
2.02,1.3731,0.0886,0.8344,1.5572,-147.4779,1.2577,123.4199
2.03,1.374,0.0858,0.8267,1.5685,-146.6665,1.2593,124.203
2.04,1.3748,0.0825,0.8188,1.5798,-145.8541,1.2608,124.9849
2.05,1.3756,0.0793,0.8107,1.591,-145.0418,1.2622,125.7663
2.06,1.3763,0.0758,0.8025,1.602,-144.2285,1.2636,126.5472
2.07,1.3771,0.0724,0.7942,1.613,-143.4161,1.2648,127.3273
2.08,1.3778,0.0687,0.7857,1.6238,-142.6028,1.2661,128.1066
2.09,1.3784,0.0649,0.777,1.6345,-141.7896,1.2672,128.8856
2.1,1.379,0.0611,0.7682,1.6452,-140.9754,1.2683,129.6644
2.11,1.3796,0.0573,0.7593,1.6557,-140.1621,1.2693,130.4427
2.12,1.3801,0.0534,0.7502,1.666,-139.3488,1.2703,131.2201
2.13,1.3806,0.0495,0.741,1.6763,-138.5355,1.2712,131.9971
2.14,1.3811,0.0455,0.7316,1.6864,-137.7222,1.272,132.7737
2.15,1.3815,0.0416,0.7221,1.6965,-136.909,1.2727,133.5501
2.16,1.3819,0.0378,0.7124,1.7063,-136.0966,1.2734,134.326
2.17,1.3822,0.0339,0.7026,1.7161,-135.2833,1.2739,135.1017
2.18,1.3825,0.0301,0.6927,1.7257,-134.471,1.2745,135.8774
2.19,1.3828,0.0264,0.6826,1.7352,-133.6595,1.2749,136.6523
2.2,1.383,0.0228,0.6725,1.7446,-132.8481,1.2753,137.4269
2.21,1.3832,0.0193,0.6621,1.7538,-132.0366,1.2756,138.2018
2.22,1.3833,0.0159,0.6517,1.7629,-131.2261,1.2759,138.9764
2.23,1.3835,0.0127,0.6411,1.7718,-130.4156,1.2761,139.751
2.24,1.3836,0.0096,0.6305,1.7806,-129.606,1.2762,140.5255
2.25,1.3836,0.0067,0.6197,1.7892,-128.7973,1.2763,141.2997
2.26,1.3837,0.0039,0.6088,1.7978,-127.9886,1.2764,142.0739
2.27,1.3837,0.0014,0.5977,1.8061,-127.1809,1.2764,142.8484
2.28,1.3837,-0.001,0.5866,1.8143,-126.374,1.2763,143.6226
2.29,1.3836,-0.0031,0.5753,1.8224,-125.5672,1.2763,144.3971
2.3,1.3836,-0.005,0.564,1.8303,-124.7622,1.2762,145.1715
2.31,1.3835,-0.0066,0.5525,1.838,-123.9572,1.276,145.9458
2.32,1.3835,-0.008,0.5409,1.8456,-123.1531,1.2759,146.7206
2.33,1.3834,-0.0092,0.5293,1.853,-122.3509,1.2757,147.495
2.34,1.3833,-0.0101,0.5175,1.8603,-121.5486,1.2755,148.2694
2.35,1.3832,-0.0107,0.5057,1.8674,-120.7482,1.2753,149.044
2.36,1.383,-0.011,0.4937,1.8744,-119.9478,1.2751,149.8188
2.37,1.3829,-0.011,0.4817,1.8812,-119.1493,1.2749,150.5937
2.38,1.3828,-0.0107,0.4695,1.8878,-118.3507,1.2747,151.3688
2.39,1.3827,-0.0101,0.4573,1.8943,-117.554,1.2745,152.1442
2.4,1.3826,-0.0092,0.445,1.9006,-116.7591,1.2744,152.919
2.41,1.3826,-0.008,0.4326,1.9067,-115.9642,1.2742,153.6941
2.42,1.3825,-0.0065,0.4201,1.9126,-115.1712,1.2741,154.4694
2.43,1.3824,-0.0046,0.4076,1.9184,-114.3791,1.2741,155.2447
2.44,1.3824,-0.0025,0.3949,1.9241,-113.5879,1.274,156.0202
2.45,1.3824,0,0.3822,1.9295,-112.7985,1.2741,156.7956
2.46,1.3824,0.0029,0.3694,1.9348,-112.0101,1.2741,157.571
2.47,1.3825,0.006,0.3566,1.9399,-111.2235,1.2743,158.3461
2.48,1.3826,0.0095,0.3437,1.9448,-110.4378,1.2745,159.1212
2.49,1.3827,0.0134,0.3307,1.9496,-109.653,1.2748,159.8965
2.5,1.3829,0.0175,0.3176,1.9541,-108.8701,1.2751,160.6717
2.51,1.3831,0.022,0.3045,1.9585,-108.0881,1.2756,161.4467
2.52,1.3834,0.0268,0.2913,1.9628,-107.308,1.2761,162.2215
2.53,1.3837,0.032,0.2781,1.9668,-106.5296,1.2768,162.9957
2.54,1.3841,0.0374,0.2648,1.9707,-105.7522,1.2775,163.7695
2.55,1.3845,0.0432,0.2515,1.9744,-104.9758,1.2784,164.5436
2.56,1.385,0.0494,0.2381,1.9779,-104.202,1.2793,165.3168
2.57,1.3856,0.0557,0.2246,1.9812,-103.4283,1.2804,166.0897
2.58,1.3862,0.0625,0.2111,1.9844,-102.6574,1.2817,166.8622
2.59,1.3869,0.0695,0.1976,1.9873,-101.8864,1.283,167.6342
2.6,1.3877,0.077,0.184,1.9901,-101.1182,1.2845,168.4057
2.61,1.3885,0.0845,0.1704,1.9927,-100.3509,1.2861,169.1762
2.62,1.3894,0.0925,0.1567,1.9951,-99.5855,1.2879,169.9461
2.63,1.3904,0.1007,0.143,1.9974,-98.821,1.2899,170.7153
2.64,1.3915,0.1093,0.1292,1.9995,-98.0583,1.292,171.4837
2.65,1.3927,0.1181,0.1154,2.0013,-97.2974,1.2942,172.2509
2.66,1.394,0.1272,0.1016,2.003,-96.5375,1.2967,173.0172
2.67,1.3954,0.1366,0.0877,2.0045,-95.7794,1.2993,173.7826
2.68,1.3968,0.1462,0.0738,2.0059,-95.0232,1.3021,174.5465
2.69,1.3984,0.156,0.0598,2.007,-94.2679,1.3051,175.3093
2.7,1.4,0.1663,0.0459,2.008,-93.5144,1.3084,176.071
2.71,1.4018,0.1767,0.0319,2.0087,-92.7628,1.3117,176.8309
2.72,1.4037,0.1872,0.0179,2.0093,-92.012,1.3154,177.5896
2.73,1.4057,0.1982,0.0038,2.0097,-91.2632,1.3192,178.3468
2.74,1.4078,0.2092,-0.0103,2.01,-90.5152,1.3232,179.1026
